review_id,text,score,entities,sentiment
58125,i was looking for a better quality food for my dog and i did a little research and tried this one. she actually eats the food when i put it in her dish rather than staring at it all day until the cat ...,5,{},positive
357892,"when i bought the first box i had a cup of tea every night and thought the hot flashes subsided a bit, so i bought another box. the second box, not so much. i am not sure if the tea builds up in your ...",3,{},negative
563396,"this cookie is so soft and taste amazing! i was so surprised with how moist and chewy it was, better than home made, believe it or not. my whole family were begging for more, highly recommend trying t...",5,{},positive
315094,"had my big noble boy dog, who had been with me for ten years, die of cancer recently. he was a animal shelter rescue (as all my pets have been, and are.), and a great creature who never wanted to ever...",5,"{'PRODUCT': ['dog food'], 'ORG': ['fed']}",positive
475318,this pasta is so good. i have served it several times to non-gf guests and no one can tell that it's gluten free. do keep in mind though that it is only 12 oz (the non-organic comes in a 16 oz bag). f...,5,{},neutral
8275,used for less then 2 months both cats fur began falling out bad.stopped using it & the cats fur is back to fine.back to feeding my cats nature's variety instinct.i baught this petgaurd product at fair...,1,{},neutral
486749,"i keep trying different types of chocolate and just keep coming back to this one. it's a pity that you have to buy 12 of them here, because everyone should try it at least once....",5,{},neutral
408375,"i loved this product...tasted wonderful. much better than any other, and only 25 cal. serving. i used in my coffee every morning. but when i went to reorder today, the price for a 4 pak of 7.3oz canni...",1,{'BRAND': ['amazon']},neutral
479003,"i love granola cereal and since i'm watching my weight, i decided to try the kashi go lean crunch. well, needless to say, it is not satisying my granola cereal craving at all. it is totally lacking in...",2,{},positive
74263,we had heard so much about these and were excited to get some for our great dane. he had no interest at all and went back to his rawhide bone. a friend's black lab was thrilled to get them so i gave t...,3,{},positive
481966,one of my dogs is an extremely picky eater so when i find a food he will eat without a problem i can safely recommend it to everyone....,5,{},positive
332187,"these are quite different from the c howard's violet mints i've eaten before, in many ways. the taste was subtler and sweeter, and the candy itself was letter made, as to be expected from a product li...",4,{},positive
384613,i use this product in my whey protein drink. it has great taste and only a fraction of the fat. there are 220 calories in 2 tb of regular pb and only 45 in this version. i took the product with me cam...,5,{},positive
77315,"ok, for those that think they may be buying a grain free product, don't buy this. my yellow lab is bad with any grains and causes her to have asthma attacks (really, really bad attacks). tried this fi...",1,{'BRAND': ['amazon']},negative
330600,i recently got a keurig machine. these are definately my favorite k-cups. some of the other brands i've tried have been too harsh / bitter for my taste. caribou is very smooth....,5,{},neutral
218045,"as a vet tech with tens years experience it is my opinion that this is the worst dog food on the market. yes, of course dogs love it, just like people love greasy, terrible-for-us fast food. in genera...",1,{'PRODUCT': ['dog food']},positive
512479,"this is good, flavorful coffee, but just not quite the right blend for me.there are others i like more, so will not be ordering it again. good price from amazon, though....",4,{'BRAND': ['amazon']},positive
279686,"i was looking for something different in a diet soda, so i ordered a few of the hansen flavors. all are overly sweet, but the tangerine lime is, in my opinion, undrinkable. too sweet and an odd aftert...",1,{'ORG': ['fresca']},neutral
105512,"i have used premium edge lamb formula dry dog food for years. while many dog food manufacturers use real lamb - and not lamb meal - in their adult formulas, this is the only manufacturer that uses rea...",5,"{'PRODUCT': ['dog food'], 'ORG': ['fed']}",positive
501927,"i found a brick of lavazza crema e gusto at a local shop some months ago, and tried it in my stovetop espresso maker. for some reason i thought the grind was what i needed (it *does* have a picture of...",5,{},neutral
194880,"i thought the bars would taste better. they were good and peanut buttery taste, but felt they were a little dry. they are great protein bars and would recommend them!...",4,{},positive
196942,i thought that these bars were very tasty if a bit on the expensive side. my main complaint is that the bars disintegrate as you open up the packaging. since the bars are also very sticky remain stuck...,2,{},neutral
543221,"this pasta is amazing. i can't find it at my local grocer. the vender was great-- rushed it to me right away. i make this salad that is every kids favorite and sure to please at any potluck called ""fr...",5,{},neutral
369157,"after eating this product, i had a stomach ache followed by hours on the toilet. those of you with a gluten intolerance and celiac disease know exactly what those symptoms mean... somehow this product...",1,{},neutral
385229,with all the coffees around it is refreshing to have an etheopian grind that tastes this good. although i do not have the proper coffee maker for this coffee i opened the bag and brewed it in my mr. c...,4,{},neutral
506909,"i have been drinking this tea for some time. i happen to like chamomile teas they are very a mild, i do not like teas that are to strong. one bag is enough or me i can put it in a cup of hot water and...",4,{'ORG': ['also.i']},neutral
111627,"...this coffee tastes horrible.having not learned my lesson to never look a gift horse in the mouth, i complain every chance i get about this smelly swill my employer buys to caffeinate the troops. in...",1,{},negative
73430,the maine lobsters arrived on time and were nice and big. they were shared by four of us and we were all delighted at the taste and freshness. they were excellent and will will buy from this company a...,4,{},positive
386062,"this was my favourite brand of cod liver, it's hard to find in toronto, so i buy a dozen at a time when i find it. however, the last purchase, every one of the cans i opened was very lightly packed, a...",1,{},positive
544685,my 9 yr old jackie has always been a fussy eater. even finding treats she likes has been a challange. once she hit 5 yrs she started getting plaque buildup that required annual cleaning. last year we ...,5,{},positive
187050,"no complaints here. will order again, recommend to others, and spend the money i saved buying this on something else....",5,{},positive
249761,the leonidas chocolates being peddled in the usa bear little/no resemblance to those available in europe. after enjoying leonidas in germany (aachen and munich) for many years i placed an order here i...,1,{},negative
401349,"my doctor recently suggested (strongly) that i cut out my 3+ cups of coffee per day. now mind you, i am a starbucks drinker. i love my coffee and i have for years. i told my doctor and myself that thi...",5,{},positive
475722,both my kids (8 and 4) love these cookies. they have always been really crunchy. we've never had them mushy like in another review. they are not too sweet and have fun shapes. great for anyone gluten ...,5,{},positive
226985,a nutritionist recommended these to sweeten my coffee etc. as there are no negative after effects unlike artificial sweeteners. stevia is made from herb in south america. japanese tea drinkers have be...,5,{},neutral
481394,"i use jar foods when i am on the go or if i did not have time to leave the babysitter food. i made a majority of my twins food from scratch using the baby bullet, a chopper or just by mashing it. now ...",3,{},positive
409889,"we love this seasoning - in burritos, in chili, in whatever we want some smokey zip. first purchased at sams club ages ago, but they don't stock it any longer. relieved to find it through amazon, and ...",5,"{'ORG': ['sams club'], 'BRAND': ['amazon']}",positive
25975,very hard to find plain pumpkin seeds in the us. they are excellent for prostate health. these are plain raw seeds with nothing added....,5,{},positive
420168,i bought this chocolate recently from amazon and it has become our favorite dessert after dinner. the chocolate is not too sweet (like the regular ones) and has a great balance with the cacao content ...,5,{'BRAND': ['amazon']},positive
490006,product was so poorly packed it split open spilling toxic chemicals all over.had to throw the whole thing in the garbage....,1,{},neutral
440078,i was not expecting the way these k-cups were made. the plastic collar on top with the exposed coffee filled filter hanging below is ingenius and i can see where it saves on throwing extra plastic in ...,4,{},neutral
207824,"you used to be able to find stash licorice at major grocery stores, and i'm baffled as to why it has disappeared from shelves and can only be found online. it's the only herbal tea i've found that is ...",5,{},positive
260292,this is the best pancake mix ever. i have tried many gluten free brands and this exceeds any of them and the price is great!...,5,{},positive
436858,"very flavorful granola mix, excellent dried cranberries, even gluten eating folks will enjoy this healthy mix of grains and dried fruit...",5,{},positive
459963,i love the taste of this gum! it actually holds its taste longer than any other sugar free or sugar gum i have tasted. it also leaves you mouth feeling fresh after chewing. great product!...,5,{},positive
144440,i love the sharkies i just purchased. the flavor is the best so far and they work like a charm for all my long runs!...,5,{},positive
262215,"great seller, fast shipping! i love these cookies! i have many allergies and i have no problems when eating these. i will be ordering more....",5,{},positive
221473,"no, this is not nutella. nutella is made with hazelnuts, so almond butter will taste different. this also has 7 gr of sugar to nutella's 20 gr (per 2 tbsp), so it definately isn't as ooey-gooey sweet ...",5,"{'ORG': [""nutella 's"", 'justin'], 'PRODUCT': ['peanut butter']}",positive
334532,my 2 dogs go crazy over this food! i made the decision to switch them to it after reviewing all the dry dog foods out there. my 6 year old boxer has had a sensitive stomach all her life and many days ...,5,{'BRAND': ['amazon']},positive
544929,i just received pack of 40 and planning to order it again.this noodle soup is the healthiest noodle soup if compare to other noodle soup.no fat or just total fat=0.5 g to compare to other noodle soup ...,5,{},neutral
197908,"this is a light to medium roast, wish it was slightly stronger, but the flavor is good and i am having it every morning using 2 6 oz. k-cups pumps to make it as strong as possible....",4,{},positive
520567,"this was one of the best extra-bold coffees that i have ever had! if you like sumatran reserve and dark magic, you'll like this coffee even more. i will definately buy more of this!!...",5,{'ORG': ['sumatran reserve']},positive
547352,"these chips have a very unique crunch, and are very tasty. i now buy the variety packs because i like all 6 flavors. the single serve bags yield 1 point, per my weightwatcher afficianado wife....",5,{},neutral
73940,"today's lunch: steak tips with carmelized onion. sliced yellow carrots with white beans, spinach, and garlic. and...oven roasted sweet potato fries with taco bell chipotle sauce. delicious!never mind ...",5,{'ORG': ['taco bell']},positive
283004,fast shipping! loved the product! i made crawfish etouffe and it was a big hit. thank you again for offering this product online....,5,{},neutral
204930,"i tried these as i had already ordered the regular snyder's pretzels. they are very good and very hot.! if you don't like ""hot stuff"" they are probably not for you....",5,{},positive
513490,"these are delicious. i will buy them again and again. they are not for everyone, but if you like wasabi peas, you will love these. the flavoring works great with the taste of almonds....",5,{},positive
216228,"my dog is an 11 year old pitbull and has had a sensitive stomach, reoccurring chronic ear infections, and was always licking her paws since she was a puppy. she would get up to walk around and immedia...",5,{},neutral
287878,alessi fig vinegar has helped me stick to my strictly vegan program as it makes the required tons of green salads more palatable. i could not do without it and have actually converted others to using ...,5,{},neutral
60326,"this is coffee in a pod, so one can not compare it with fresh-ground coffee. however, for a pod it is very tasty. sustainability is just as important as convenience, so this wolfgang puck fair-trade o...",5,{},positive
143882,my family loves these chips. we bought a huge box of them for my son's bar mitzvah and they were a hit at the party. the company makes a great product and they ship very quickly. you can buy small bag...,5,{'BRAND': ['amazon']},positive
189570,"after doing alot of research i decided to purchase this coconut oil. i'm happy that i did. thus far, i'm very happy with the purchase. just a word of advice. if you are going to ingest the coconut oil...",5,{},positive
202966,"for years, for all of my waffles and pancakes, i bought this in specialty stores until even they stopped selling it in deference to classic fare belgian waffle mix, which, to me, has no flavor. when i...",5,{},positive
323178,"i ordered regular calm, and received calm plus calcium. these are different products. they sent the wrong product, but made good on their advertising by paying for return postage and sending the right...",5,{},neutral
282206,i was a bit leary about ordering these chips but i thought i'd give it a try. i'm glad i did because i think they are good and you get alot in a bag for it being low in calories. i definitely will ord...,4,{},positive
532923,"i make protein shakes for breakfast and peanut butter and banana isy fave!!! however, peanut butter has 190 calories in 2 tbsp's!!!! pb2 only has about 45 and you only need 1 tbsp to taste it. sooooo ...",5,{'PRODUCT': ['peanut butter']},positive
17467,my standard for a good cup would be green mountains extra bold expresso which has been hard to find for around sixty cents or less a serving so i tried this brand after my friend gave me a cup at the ...,2,{},positive
32968,"these really do clean my dogs teeth. i have used them for years. three months ago they cost 20.35 from amazon, now they are 24.99. get real....",5,{'BRAND': ['amazon']},neutral
238927,"my german shepherd puppy loves this food. it is very soft, so it mixes with her dry food easily. the ingredients are fantastic so i know she is eating quality food....",5,{},positive
553384,this is a really great ginger powder. tried other brands and were put off because of the quality? try this one! you'll love it. it's very potent and hot and that's exactly what ginger lovers like me l...,5,{},positive
380782,"i thought i would try it out-- good price and pretty good reviews, but it's not for me. i crave a nice strong cup of english breakfast in the morning but this one wasn't to my liking. if brewed too lo...",2,{},positive
259030,this coffee is probably the best tasting k cup out there and is at an affordable price. a favorite of the whole family. does not require sweetener! highly recommended....,5,{},positive
79112,"out of the several brands of canned refried beans i have tried, this is my least favorite. they become more palatable if one adds granulated garlic and finely diced onions....",2,{},neutral
221536,"i agree that the price on this is a bit high, but our dog loves it and still goes crazy whenever it's meal time. she didn't do well with many of the so-called organic products because they still conta...",5,{},negative
297024,"well, i really wanted to like these but can't. the coffee itself was just ok. faint smell of vanilla was there as was the taste. my biggest problem with these was the fact that about 1 in 4 plugged up...",2,{},negative
138333,these are the best wafers i have ever tasted. i have a sweet tooth and traveled the world (so i have tried many sweets) but nothing compares to these wafers.also there is one other flavour amazon does...,5,{'BRAND': ['amazon']},positive
556364,"we'd gotten these beans before, and they're excellent quality with fine taste, particularly for the cost per pound.however, for some unknown reason, the most recent order just chews my wife's stomach ...",3,{},positive
2797,"i adore this chowder because it uses natural ingredients and not harmful fillers like msg and partially-hydrogenated oil. most importantly, this chowder tastes mouth-watering good and is bursting with...",5,{},positive
406368,"o my gosh!! this bite size lemon wafer is so tasty. we enjoy almost everything lemon and these wafers do not disappoint.if we must inject one concern, it is some of the nutrition info & some ingredien...",5,{},neutral
345312,"mayonnaise is something i usually associate with salads, (read boring rubbish here, in my opinion). however, i have been surprised just how much it is used in japanese food.although you can use it wit...",5,{},neutral
66110,these treats are great for training or if you don't want your dog to have too many calories in their treats. i was buying these at the local pet store and the bags were small and almost as expensive a...,5,{},positive
294645,"you've just located the most healthy, tasty and useful vegetarian broth manufactured today! as a long time user, i can tell you that amazon offers the best possible price for this item. i use it for e...",5,{'BRAND': ['amazon']},positive
375187,"i had this on my shelf unopened for several months, picked up on a whim and forgotten until snowstorm food became boring. by itself on lettuce, arugula, green beans, sprinkled on the rancho gordo heir...",5,{},positive
473955,"stash moroccan mint is my favorite, but this makes a nice change. it's got the same mellow mint as the moroccan mint, but it's also got lime flavor. it's not like drinking a mojito- but with a fresh s...",5,{},neutral
184059,"i used my-kap for the first time today. it works great. i read where people have asked about being worried that more holes would be punched in the bottom of the k-cup, but you can just place the k-cup...",4,{},neutral
559941,i had gotten valrhona cocoa powder from a spice shop it is what i was used to from culinary school but i was looking for a better bargain when i was asked to make a wedding cake. first off it was very...,4,{},negative
189902,"you can read all the reviews for coconut oil, so there's no need to say it again, but this product has improved my life and the lives of my pets many times, many ways. i have tried several brands, and...",5,{'BRAND': ['amazon']},positive
409465,"if you like dark coffee but don't want bitter, try tully's french roast. this blend will give you a good kick in the morning without ruining the experience with a bad finish....",5,{},neutral
184037,have not tried them yet but it looks like an economical way of reusing the little cups. when i have finished my supply of coffee in the cups they came in i will try them....,3,{},neutral
279910,"cedarhouse liquid smoke is fantastic. my husband uses this for his jerky and used this liquid smoke and a dehydrator. the jerky was full of flavor without the need to put the meat in a bbq smoker.""...",5,{},neutral
91009,these are the exact same licorice mints on sale from other stores at a higher price. there is no accounting for taste -- but if you like these (and i do) this is a good place to buy them....,5,{},positive
12584,"this tea is wonderful and soothing, and even more soothing to get it shipped to the house! i have found it hard to find decaffeinated tea in the grocery store, so this is much easier....",5,{},positive
386361,"when i bought the first box i had a cup of tea every night and thought the hot flashes subsided a bit, so i bought another box. the second box, not so much. i am not sure if the tea builds up in your ...",3,{},negative
269275,"i don't generally crave candy or sweets that often, but if i have a weakness, it's sour lemon-flavored candy. here's the problem: i can never find one that satisfies me.until now! i have bought all so...",5,{'ORG': ['ya']},positive
540559,"timothy's midnight magic coffee is the best k-cup coffee i've had. it's great for people who drink espresso, and it has a wonderfully rich flavor....",5,{},positive
300759,tried to give these treats to two different dogs. both did not like it and would not eat it....,1,{},neutral
543088,stephen's hot chocolate is the best hot chocolate in the world i won't drink any other hot chocolate. the french vanilla is my personal favorite....,5,{},positive
81072,"the flavoring is very good, not harsh at all and very easy to drink. however i can go down to my local grocery and get it at $1.50 a bottle, still making it much cheaper for a 12 pack there....",5,{},neutral
348866,i loved these delicious little crunchy treats until i checked the sodium content!i still loved snacking on them but i can't for my health's sake. i gave most of the little delicious treats away away t...,5,{},neutral
505119,"i bought it since it's the only organic green i found. but when i read the label, it says: ""produced in a facility that processes milk, soy and wheat"". my son is allergic to milk and i thought i got s...",1,{},neutral
124384,"i stumbled across these on amazon, and since i was looking for a cheaper alternative to the usual 50 cent k-cup, i figured i would give these a try - am i glad i did!!for me at least, one of the issue...",5,{'BRAND': ['amazon']},positive
231002,"after loosing well over 50 lbs on weight watchers, and being a cookie lover, i found that snackwells offer a good choice for a cookie craving. i like to buy them in bulk, and prepackaged so there is n...",5,{'BRAND': ['amazon']},positive
415188,"i did genuinely get a subscription to these bars. you get a full case, and its cheaper than if you were to buy at the grocery store. pretty awesome....",5,{},neutral
243823,"my wife and i were a bit freaked when starbucks announced it was no longer being sold in tassimo (well, you can still buy them at historic prices as their supply must be near zero). but maxwell house ...",5,{'ORG': ['maxwell house']},neutral
283579,"i ordered this product so that i could send it on to some soldiers in afghanistan. the product came on time and as ordered. great job, and thanks!...",5,{},positive
428156,"i guess this is a personal opinion, but i don't particulary like the taste of this. it's one of those ""healthy treats trying to taste good"" type of deal... and this is coming from a health freak. ther...",2,{},neutral
492203,"i recently ordered this product and can say that i am extremely pleased with the results. the taste is good, albeit strong; i recommend taking it with a generous portion of water. the creatine in it m...",5,{},positive
509935,"i bought these for gifts, so i can't speak on the quality of the tea. however, i will say of the 4 i ordered, 3 of the tins had minor scuff marks or dents/dings, and one had rust on the outside. i kep...",3,{},positive
391747,"i've had this everyday since i received this, i've had it. it is great with a squeeze of lemon and with cannelini beans and onions. great for meze and for cooked meals too. i had it last night with pe...",5,{},positive
466595,"when i saw the spicy thai chips, i knew i had to try them. i love spicy and i love thai food, so why not? first off, these chips are not super spicy. they actually taste sort of sweet at first, with m...",4,{},positive
455362,"i'm not really a bottled water expert, but this stuff was good. i like the 1.5 liter size. it's large, but not uncontrollable. as far as the water, i found it to be really good, just like any other bo...",4,{},neutral
68939,i always like to keep a box of energy bar in the office. i tried many different brands and larabar is one of the brands i like best. once i feel like snacking or munching on something i go a grab a en...,5,{'ORG': ['larabar']},positive
59902,"the taste is lovely and mild. i have had some barrels that contain a strong herbaceous flavor. this is not that category. theflavor is true root beer, and does not fade. i can only describe the flavor...",5,{},neutral
400191,"there's nothing objectional about this canned coffee. but there's nothing to enjoy about it. ""why bother"" is the dominant feeling i get if i think about drinking another can....",2,{},neutral
240444,"my dog is a bit of a jerk. she won't eat a lot of foods, and we've narrowed it down to basically purnia products. but as she ages, we had to switch to a bit of a healthier choice for food. all of them...",5,{'PRODUCT': ['dog food']},neutral
235558,"***stash's lemon ginger caffeine free herbal tea is a basic lemon ginger tea, tasting strongly of ginger, and full of flavorings, and oddly, even contains soy. this is one of the better commercial hig...",3,{},positive
181938,"i understand that the product does not guarantee increase in milk production, that is why i can't complain that it did not or helped in any way. it has a very strong herbal fragrance, which my coworke...",3,{},neutral
501125,"just smelling this bottle makes my toes curl in strawberry-induced euphoric pleasure. &lt;3this is really sugary though, and the strawberry flavor isn't as strong as it's smell. that makes me a sad pe...",4,{},neutral
368799,"first, these should be called mac - coconut bars, as coconut is the #2 ingredient and mango is #3. second, lots of people don't like coconut. i happen to be allergic to it. word to amazon that if you ...",1,"{'ORG': ['mac - coconut'], 'BRAND': ['amazon']}",positive
318622,"i love these bars, i would actually give them a 5 stars, however the ones i got from amazon, they were almost half baked, and they stick to your teeth. i am not sure if the batch they send me was bad,...",3,{'BRAND': ['amazon']},positive
1722,the popchips are a nice alternative to potato chips. they are not greasy and only 100 calories per bag. great for dieters. fits in with a low calorie diet. definitely would recommend trying at least o...,5,{},positive
467775,hormel has came up with another shelf stable product. of course to make it last over a year on the shelf it has to have lots of preservitive ingredients. i sampled one and found they are very salty an...,2,{},neutral
336419,"as others reviewers have mentioned, these really stink. however, the dog seems to like them and the odor is good for training. be careful if you bring these to the dog park. you'll quickly develop a f...",4,{},positive
140024,"i found this roast a bit bitter and too dark to be colombian. it also tasted oily, something that the regular colombian from folger's is not. i was a little disappointed. now that the price for this t...",3,{},neutral
318909,"after reading the reviews, i thought i might give this tea a try, and i am glad i did. i love iced tea, but i have always made it with tea bags. this is a whole leaf tea and my idea was to brew it in ...",5,{},positive
212698,i had very painful cramps with very heavy bleeding that lasted for 5 days! and this cycle repeated every 21 days! so i would have a full period twice a month!! i was miserable and had to schedule my l...,5,{'BRAND': ['vitality']},positive
280615,i bought this bag along with another nut milk bag to compare them. this bag busted open at the seams after using it twice. the other bag i purchased was made of thin mesh material. it is still going s...,2,{},neutral
187679,i discovered this in a little out-of-the-way store for a very good price and decided to try it. soooooo glad that i did! i love this stuff so much i went back and purchased all that they had ($1.25 a ...,5,{'BRAND': ['amazon']},positive
126186,"i've tried many types of pasta for my gluten-free diet. this is the only spaghetti i've found that tastes and feels like ""normal"" pasta. even my non-celiac family members are satisfied with this pasta...",5,{},positive
56803,"fresh,a great way to get a little chocolate in my life without a million calories. they taste just like chocolate pudding....",5,{},positive
347387,"i was raised on these, and now my kids love them! we usually just heat them in the microwave. they are good with soup, spaghetti-o's, dinner, lunch, etc. i like them cold, sliced on a salad or in a sa...",5,{'ORG': ['pillsbury crescent rolls']},positive
347291,"i really like the flovor of the gin gins. i bought some at a discount store just to try, then ordered by bulk from amazon....sharp, spicy flavor....i am addicted....",5,{'BRAND': ['amazon']},neutral
339994,i did not like these beans and won't be purchasing them again. they were bland (even after adding salt and jalapeno peppers). they also had a weird aftertaste....,3,{},neutral
462245,"really smooth and mild. great for the older folks that come to visit that do not want a ""rough"" cup of coffee....",5,{},positive
501966,"i use this product with my french press and moka expresso maker. both taste amazing. the coffee is smooth with rich flavor, and there is no bitterness at all! i think with good preservation, it can co...",5,{},positive
319132,"kettle's hickory honey bbq chips are fantastic! there are a lot of snacks on the market that are supposedly healthier alternatives to their full-fat counterparts, but in my experience, reducing the ""b...",5,"{'ORG': [""kettle 's""]}",positive
305418,"we enjoy our soda stream alot.but the syrups you get from them all have a bitter after taste, which is from using the splendia.currently looking for better syrups....",1,{},neutral
557295,"i am a huge iced coffee/hot coffee/everything coffee fan... but this iced coffee has a very ""fake"" taste. i was disappointed by the lack of real coffee flavor. if you like whipped cream and syrups in ...",2,{},negative
374622,"i found that grandma's peanut butter cookies actually taste like peanut butter. i tried another brand and all i tasted was flour and shortening, no peanut flavor at all. my ideal cookie, though, would...",4,{'PRODUCT': ['peanut butter']},neutral
241035,"when perusing the cereal aisle, there are a lot of choices these days. some are clearly not good for you, some are, and some are just ok. you aren't going to be on a 3-hour sugar buzz, but neither are...",3,{},positive
389508,heide introduced heide gummi bears in 1982 . without doubt they are the best tasting juice added gummi bear made . heide was purchased by hershey in 1995 who sold them to farley sather. heide had bett...,5,{},positive
192486,"i didn't care for this blend because for a extra bold, it had a weak taste. its hard to explain but a bold and extra bold has a dark, rich taste to it, and this blend was disappointing. i was just mis...",3,"{'ORG': [""mcdonald 's""]}",neutral
291415,"after allowing my tassimo to collect dust for about three years, i brought it back to life and this coffee selection was my first choice. it smells great while being brewed and has a great taste. for ...",4,{},positive
292736,i have tried several molecular gastronomy starter kits this one is by far the best out there for the money....,5,{},positive
112847,"for those who don't know what meat meal is, it's everything that has protein. e.g. road kill, other peoples dogs and cats that's been euthanize. i should had payed more attention to the product descri...",1,{},neutral
446236,"i saw these in store and picked one up to try, i didn't see any obvious suggested age on the packaging so i thought they would be a healthy finger food for my toddler but they turned out to be really ...",3,{},positive
541704,"a marvelous crunchy treat, acceptable to even the most finicky toddler. wonderful with salsa and sour cream, hot spinach and artichoke dip, and many more ways. if they used a different fat to cook the...",4,{'ORG': ['safflower and/or canola']},positive
227133,something different for a change of pace. nice texture and taste. soft and chewy. great product....,5,{},positive
63004,"these taste better than traditional brownies in my opinion, not as heavy and no where near the grease (because there is none!) so quick & easy to make, and my 5-year old loves to help mix the batter. ...",5,{'ORG': ['house']},positive
437773,"crystal light mocktails appletinithe appletini has a taste and smell reminiscent of the green apple jolly rancher candy, but not as sweet. it tastes almost like a real apple martini, except it isn't d...",5,{'ORG': ['the green apple']},positive
525683,we have been using better than milk vanilla for some time and we really like the taste. you can adjust the consistancy by changing the water to milk ratio. it is always better to mix it up a day befor...,4,{},neutral
420736,"we bought these because the whole/half macadamia nut products from mauna loa were not available at that time from amazon. adding a little sea salt, they taste just as good, and as a side benefit, the ...",5,{'BRAND': ['amazon']},neutral
273277,i love this ginger ale. beats any other ginger ale i've ever tried. it has a nice spiciness to it and i appreciate the natural ingredients and that it is sweetened with the perfect amount of cane suga...,5,{},positive
17466,the coffee is strong and not bitter. also it is priced right. i believe some of the revenue from this product goes to help the needy....,5,{},neutral
143474,"my dog loved them! they're the perfect size for an 8 lb. (almost) dog. my dog has had his jaw wired, so is unable to eat anything hard or chewy, and these worked out just great for him....",5,{},positive
545144,"this wine it excellent, if you like a merlot you will love this wine. easy to make and i haven't found anyone that doesn't like it yet. recommend this product....",4,{},positive
114536,"product was not available at any local stores, and cost here was comparable to buying local. extremely happy to find one of my favorite products....",5,{},positive
350121,"it is great to be able to have this hot chocolate delivered right to my door. it is not available in our local food stores in the barrel size. it is ""fat free"" and also has lower sugar content, ideal ...",5,{},positive
409827,this product is just what my chrildren and their friends wanted. i can assure you that it won't last long. i'm sure that i will be ordering again....,5,{},neutral
78227,"i bought himalayan organic salt twice. each time, quality was really good and service was fast and courteous (the spice lab's). i will buy it again....",5,{},positive
371582,"our 5½ year old carolina dog (if you don't know what they are - google them - they're fascinating!) absolutely loves these. he's very polite, never whining or insisting for ""just one more"" of anything...",5,{},positive
328088,"love the taste, but a 'squeeze' is hard to measure. a quick squeeze, a full squeeze, a short squeeze, a long squeeze?i bought mio to flavor the occasional water bottle while hiking. i'm glad i tried i...",4,{},positive
448684,"this gum has an interesting, vibrant peppermint flavor. i liked it as it wasn't overpowering, but it was still nicely minty. it also had a nice ""mouth feel"" not being too hard to too soft.i didn't not...",5,{},positive
115628,"lipton yellow label is ctc (crush, tear, curl) processed black indian tea. lipton makes it for the uk and india markets where folks take their tea with milk and sugar. ctc tea looks a little like coar...",5,{'ORG': ['lipton']},neutral
252301,"excelent tasting, with little sugar.i am a diet control diabetic and i find this baran excelent snack. comes in many flavors......",5,{},neutral
488303,"excellent product, price, ease of ordering and speed of delivery (super saver shipping). i've ordered this many times and will continue to do so....",5,{},positive
164497,this is the best sauce ever . use it alot over the holidays. my family loved it. please don't run out of this sauce....,5,{},positive
517577,"i love k-cups coffee. they are easy and one always has a fresh cup of coffee in less than a minute. however, coffee this way can be quite expensive. i myself use those refillable cups that one can fin...",5,{'BRAND': ['amazon']},positive
3583,"i rarely eat anything but whole wheat pasta, but every once in a while, i eat some of this as a treat. almost as good as the pastas that i ate while in italy! just make sure you don't over cook....",5,{},positive
493901,"this is not our regular formula, but i do purchase this from time to time, when i have coupons. we had such a bad experience with the ""gentle"" version of this formula that i was skeptical to try this....",5,{},positive
491482,"i brought this as a gift, and they could not stop complimenting on it. large quanity, large variety, and most importantly great tasting....",5,{},positive
436270,"i read some glowing reviews on blogs of these bars and decided to try this one as it was considered the ""best tasting"" by many.the outer chocolatre itself is good, but the ""caramel truffle"" had a quit...",2,{},neutral
76430,"stash green chai tea is very tasty, especially when it's mixed with some milk and honey. even better, it has the perfect amount of caffeine for me--just enough to wake me up without making me sweaty a...",5,{},positive
224587,"i was expecting these to taste close to maynards wine gums, but they simply just don't. that said, they're enjoyable. the pieces are bigger and denser than their maynards counterpart. the flavors are ...",4,{},neutral
26885,i love this tea! my favorite part is that the tea bags are not individually wrapped and don't have a string. i use this tea in my iced tea maker (by mr coffee) and it works perfectly because i don't h...,5,{},positive
159338,"i first found these crackers at a jason's deli restaurant, and have been searching for them online. they are wonderful tasting crackers. i signed up for the subscribe and save and look forward to rece...",5,{},positive
432959,"i bought this brand because my favorite brand was sold out and i thought i would try something new. what a mistake. this ""peanut butter"" is not entirely peanuts! its peanuts mixed with oil. so what if...",1,{'PRODUCT': ['peanut butter']},neutral
401057,"i like my ginger with a nice strong flavor, which these consistently have. but...the quality is just too sugary for me. it is like eating a sugar cube. i have had others bought online that are much le...",1,{},neutral
329362,i'm reviewing the organic chicken and egg noodles soup. i'm puzzled by the reviews that rave about the soup -- the only thing i can think of is that perhaps they are reviewing different kinds. this pa...,2,{},neutral
435828,these energy plus candies are really tasty. they taste like a hard caramel which eventually gives way to a soft honey center. they have a modest amount of vitamins in each drop: 33% of your daily reco...,5,"{'ORG': ['gm'], 'PRODUCT': ['portion.i']}",neutral
477718,"i think kirkland is better than even splenda! i can't think of anything else to describe it any better! thank you! carol h, seattle...",5,{},neutral
269543,"weight watchers has recently changed its blueberry muffin. it now is worth only 4 pts. but tastes horrible. in the picture that i ordered from , it showed boxes that were marked as being worth 5 pts.-...",1,{},positive
